Frequency (GHz);LG (mV);HG (mV)
100.0;0.366256;40.654376
100.0;0.732511;17.458186
100.0;0.732511;44.561103
100.0;2.075449;31.009644
100.0;-0.122085;25.149554
100.0;-0.24417;29.178366
100.0;0.0;21.609083
100.0;-1.098767;46.758637
100.0;0.610426;16.603589
100.0;0.610426;35.160542
100.0;0.0;33.329263
100.0;1.098767;41.631058
100.0;0.976682;23.074105
100.0;-0.732511;45.171529
100.0;0.976682;36.869735
100.0;-0.24417;21.120742
100.0;0.24417;38.090587
100.0;1.709193;35.160542
100.0;-0.854596;47.735319
100.0;1.465023;26.248321
100.0;-0.366256;31.742156
100.0;-0.732511;21.486998
100.0;0.976682;44.683188
100.0;-0.24417;40.898547
100.0;0.122085;39.189354
100.0;-0.24417;38.578928
100.0;-1.465023;34.794286
100.0;0.854596;40.04395
100.0;0.976682;24.905384
100.0;0.122085;33.817604
100.0;0.122085;24.539128
100.0;-0.488341;48.834085
100.0;0.0;45.65987
100.0;-1.220852;29.910877
100.0;-0.366256;31.742156
100.0;0.366256;25.882065
100.0;-1.465023;27.957514
100.0;-0.122085;27.225003
100.0;0.732511;36.625564
100.0;-0.366256;21.486998
100.0;-0.976682;49.078256
100.0;0.976682;52.374557
100.0;-0.366256;31.131729
100.0;-0.122085;29.666707
100.0;1.098767;25.271639
100.0;-0.24417;36.869735
100.0;0.854596;29.544622
100.0;0.610426;39.555609
100.0;0.488341;36.137223
100.0;-0.854596;15.626907
100.0;1.342937;36.015138
100.0;0.122085;21.364912
100.0;0.366256;35.526797
100.0;0.366256;42.119399
100.0;-0.366256;37.968501
100.0;-0.122085;39.189354
100.0;-0.122085;18.434867
100.0;0.854596;38.090587
100.0;1.953363;15.504822
100.0;1.220852;39.79978
100.0;1.342937;46.758637
100.0;0.976682;39.921865
100.0;0.854596;48.101574
100.0;1.098767;28.201684
100.0;-0.854596;33.573434
100.0;-0.488341;27.835429
100.0;-1.831278;45.171529
100.0;-0.610426;37.602246
100.0;0.122085;39.311439
100.0;-0.24417;37.113905
100.0;0.732511;22.829935
100.0;-0.854596;38.578928
100.0;-0.610426;20.021975
100.0;-1.709193;49.322426
100.0;0.366256;21.609083
100.0;1.953363;39.677694
100.0;0.0;20.510316
100.0;0.24417;38.945183
100.0;-1.220852;21.975338
100.0;0.122085;36.625564
100.0;0.366256;50.421193
100.0;1.709193;33.451349
100.0;0.24417;30.399218
100.0;-0.366256;20.021975
100.0;0.24417;35.648882
100.0;1.342937;23.562446
100.0;1.098767;36.747649
100.0;-0.24417;44.072762
100.0;-0.366256;28.445855
100.0;-0.854596;34.794286
100.0;-1.220852;32.230496
100.0;-0.24417;42.85191
100.0;-0.732511;37.113905
100.0;-0.488341;33.939689
100.0;-0.610426;42.729825
100.0;-0.366256;24.417043
100.0;-0.366256;37.724331
100.0;-0.122085;21.242827
100.0;0.122085;35.893053
100.0;0.488341;43.218166
100.0;0.488341;28.81211
100.0;0.366256;37.358075
100.0;-0.610426;25.027469
100.0;-0.610426;32.352582
100.0;-0.732511;24.172872
100.0;0.0;47.124892
