Sample;Frequency (GHz);LG (mV);HG (mV);Thickness (mm)
REF;340;-0.122085;630.203867;0
REF;340;0.24417;636.430228;0
REF;340;1.465023;636.186004;0
REF;340;0.610426;624.709988;0
REF;340;0.610426;656.08592;0
REF;340;0.366256;590.526199;0
REF;340;0.976682;637.77318;0
REF;340;0.732511;619.460392;0
REF;340;0.366256;655.597627;0
REF;340;1.465023;646.197057;0
REF;340;-0.122085;621.169615;0
REF;340;0.488341;666.463161;0
REF;340;2.197534;620.070815;0
REF;340;-0.610426;650.836265;0
REF;340;0.976682;639.482379;0
REF;340;1.953363;642.778647;0
REF;340;1.098767;646.197009;0
REF;340;1.342937;628.250456;0
REF;340;0.732511;657.306767;0
REF;340;-1.465023;620.192885;0
REF;340;0.976682;639.116108;0
REF;340;1.465023;620.315027;0
REF;340;-0.24417;675.131249;0
REF;340;0.854596;629.59342;0
REF;340;1.098767;650.836301;0
REF;340;0.854596;650.225854;0
REF;340;2.075449;661.701798;0
REF;340;0.122085;654.62091;0
REF;340;3.540471;673.910356;0
REF;340;-0.24417;640.09279;0
REF;340;0;626.663446;0
REF;340;0.854596;651.324618;0
REF;340;1.831278;611.158586;0
REF;340;2.319619;634.843135;0
REF;340;0.366256;630.325937;0
REF;340;2.197534;643.389058;0
REF;340;0.488341;661.457705;0
REF;340;1.465023;647.906244;0
REF;340;1.220852;640.092814;0
REF;340;1.709193;638.62772;0
REF;340;0.732511;642.534482;0
REF;340;0.488341;677.206695;0
REF;340;0;637.162733;0
REF;340;0.24417;647.906208;0
REF;340;0.122085;636.918569;0
REF;340;-2.319619;635.209346;0
REF;340;1.220852;662.80067;0
REF;340;0.976682;647.66202;0
REF;340;2.075449;631.790972;0
REF;340;0.610426;630.081773;0
REF;340;0.976682;629.227209;0
REF;340;-0.24417;648.394573;0
REF;340;0.732511;662.312281;0
REF;340;0.122085;634.232628;0
REF;340;1.098767;639.116096;0
REF;340;0.24417;630.08182;0
REF;340;2.197534;645.952916;0
REF;340;0.976682;652.78964;0
REF;340;0.24417;672.323298;0
REF;340;1.220852;643.144917;0
REF;340;0.976682;669.515276;0
REF;340;-0.610426;653.400087;0
REF;340;0.854596;649.859631;0
REF;340;-2.319619;646.80748;0
REF;340;0.488341;642.412412;0
REF;340;1.342937;645.586658;0
REF;340;1.098767;611.158621;0
REF;340;2.930045;673.299956;0
REF;340;-0.488341;614.943242;0
REF;340;0.976682;629.105091;0
REF;340;1.220852;661.091399;0
REF;340;0.610426;639.238179;0
REF;340;0;625.808787;0
REF;340;1.220852;617.751181;0
REF;340;0.24417;608.10647;0
REF;340;1.220852;673.055816;0
REF;340;1.465023;631.913114;0
REF;340;2.441704;647.295737;0
REF;340;0.366256;691.246486;0
REF;340;0.732511;646.441221;0
REF;340;-0.976682;682.578409;0
REF;340;-0.854596;634.965205;0
REF;340;-0.610426;657.917225;0
REF;340;0.24417;640.459001;0
REF;340;0;635.819793;0
REF;340;0.24417;643.022752;0
REF;340;0.366256;654.620898;0
REF;340;0.366256;627.395892;0
REF;340;1.098767;619.948673;0
REF;340;-0.366256;663.655257;0
REF;340;1.342937;627.151752;0
REF;340;1.709193;661.335635;0
REF;340;0.488341;644.487834;0
REF;340;0.24417;628.372598;0
REF;340;2.685875;648.15042;0
REF;340;-0.976682;666.585279;0
REF;340;-0.24417;644.976163;0
REF;340;-0.366256;642.1682;0
REF;340;0.976682;694.909;0
REF;340;1.831278;620.315003;0
REF;340;2.075449;704.675841;0
REF;340;1.220852;626.785469;0
REF;340;0.488341;712.733459;0
REF;340;2.441704;641.191506;0
REF;340;-0.854596;671.224451;0
REF;340;1.342937;682.456374;0
REF;340;0.488341;695.397413;0
REF;340;0.732511;641.06946;0
REF;340;0.976682;654.132605;0
REF;340;0;649.981618;0
REF;340;1.953363;652.301359;0
REF;340;0.732511;617.873287;0
REF;340;1.098767;652.057147;0
REF;340;1.342937;646.074951;0
REF;340;0.366256;648.15042;0
REF;340;0.366256;604.688001;0
REF;340;1.465023;618.849921;0
REF;340;1.220852;643.755364;0
REF;340;1.709193;653.644252;0
REF;340;1.709193;642.168236;0
REF;340;1.342937;641.802025;0
REF;340;-0.732511;682.700539;0
REF;340;1.098767;622.878814;0
REF;340;1.220852;691.856873;0
REF;340;1.098767;636.186123;0
REF;340;-0.24417;633.378053;0
REF;340;1.465023;608.10647;0
REF;340;1.831278;677.206707;0
REF;340;1.342937;665.608561;0
REF;340;0;646.197033;0
REF;340;1.709193;643.389082;0
REF;340;1.342937;633.988571;0
REF;340;0.854596;646.563339;0
REF;340;0.976682;634.59897;0
REF;340;1.587108;663.655233;0
REF;340;0.366256;689.903533;0
REF;340;0.122085;678.915882;0
REF;340;1.465023;643.511152;0
REF;340;0.732511;637.651038;0
REF;340;0.488341;624.832177;0
REF;340;-0.24417;667.195714;0
REF;340;0.366256;672.079122;0
REF;340;1.831278;633.988547;0
REF;340;1.465023;656.207991;0
REF;340;0.976682;637.162757;0
REF;340;1.465023;674.520826;0
REF;340;0.488341;662.678432;0
REF;340;1.587108;665.608549;0
REF;340;0;628.616738;0
REF;340;1.098767;682.822621;0
REF;340;0.854596;647.662067;0
REF;340;-0.122085;658.527589;0
REF;340;-0.24417;658.405614;0
REF;340;1.220852;659.260154;0
REF;340;1.098767;672.079086;0
REF;340;-0.24417;629.105151;0
REF;340;1.465023;684.165549;0
REF;340;0.366256;651.202583;0
REF;340;-1.220852;641.191578;0
REF;340;0.610426;629.227185;0
REF;340;-0.488341;676.107943;0
REF;340;1.098767;635.453534;0
REF;340;0.610426;647.417903;0
REF;340;1.220852;648.028326;0
REF;340;0;639.238143;0
REF;340;0.732511;632.15723;0
REF;340;0.24417;658.771849;0
REF;340;0;635.331488;0
REF;340;-0.976682;657.795048;0
REF;340;0.488341;707.239676;0
REF;340;1.709193;635.941863;0
REF;340;0.732511;680.869174;0
REF;340;1.709193;698.571563;0
REF;340;-1.342937;649.005008;0
REF;340;1.220852;669.515324;0
REF;340;0.854596;666.829443;0
REF;340;1.342937;639.970684;0
REF;340;0.854596;666.585255;0
REF;340;0.854596;665.608573;0
REF;340;-3.05213;603.223014;0
REF;340;2.319619;664.876115;0
REF;340;1.098767;635.20937;0
REF;340;-0.610426;655.475509;0
REF;340;0.976682;648.150396;0
REF;340;0.610426;662.678564;0
REF;340;0.854596;650.225854;0
REF;340;1.342937;642.290354;0
REF;340;1.220852;639.238167;0
REF;340;1.953363;631.668925;0
REF;340;1.098767;647.66202;0
REF;340;2.563789;659.13806;0
REF;340;-0.732511;657.184756;0
REF;340;0.488341;653.277946;0
REF;340;1.465023;651.56877;0
REF;340;0.366256;628.73888;0
REF;340;1.709193;653.155851;0
REF;340;0.24417;655.231309;0
REF;340;0.366256;670.369911;0
REF;340;-0.610426;661.946082;0
REF;340;1.953363;652.911735;0
REF;340;1.587108;647.173727;0
REF;340;0.854596;664.631963;0
REF;340;1.220852;619.582486;0
REF;340;1.465023;667.561924;0
REF;340;0.24417;615.309525;0
REF;340;1.587108;655.353403;0
REF;340;0.122085;632.889748;0
REF;340;0.488341;685.264254;0
REF;340;0.122085;645.952845;0
REF;340;0.854596;650.469971;0
REF;340;0.976682;680.136728;0
REF;340;0.610426;639.848542;0
REF;340;-0.122085;669.393206;0
REF;340;1.465023;632.523513;0
REF;340;-0.610426;647.417903;0
REF;340;-0.488341;637.406909;0
REF;340;0.854596;696.618176;0
REF;340;1.342937;635.453534;0
REF;340;0.24417;660.481024;0
REF;340;-0.122085;634.476852;0
REF;340;1.342937;660.480976;0
REF;340;1.098767;642.4124;0
REF;340;-0.732511;627.517986;0
REF;340;1.465023;634.110618;0
REF;340;0.488341;632.15723;0
REF;340;1.342937;643.633318;0
REF;340;0;666.585207;0
REF;340;0.854596;619.338298;0
REF;340;1.831278;659.870613;0
REF;340;0.488341;644.609952;0
REF;340;0.610426;667.073655;0
REF;340;-0.976682;663.533115;0
REF;340;-0.366256;644.609928;0
REF;340;2.319619;624.465847;0
REF;340;1.220852;645.342433;0
REF;340;0.732511;631.058455;0
REF;340;0.610426;629.227209;0
REF;340;-0.854596;657.184768;0
REF;340;1.587108;657.673001;0
REF;340;0.488341;664.631939;0
REF;340;0.854596;633.622265;0
REF;340;-2.075449;653.400135;0
REF;340;1.098767;619.948721;0
REF;340;0.122085;653.522158;0
REF;340;1.831278;673.05572;0
REF;340;1.342937;649.859619;0
REF;340;-1.098767;683.799267;0
REF;340;0.366256;642.168212;0
REF;340;1.587108;661.457753;0
REF;340;1.953363;641.557837;0
REF;340;0;659.260142;0
REF;340;2.441704;641.19153;0
REF;340;0.732511;640.703166;0
REF;340;2.80796;647.662044;0
REF;340;0.610426;630.814338;0
REF;340;-0.732511;638.26158;0
REF;340;1.953363;625.320506;0
REF;340;0;639.604473;0
REF;340;0.610426;668.660688;0
REF;340;0.854596;647.051632;0
REF;340;-0.488341;656.940567;0
REF;340;0.854596;680.380893;0
REF;340;1.220852;648.150373;0
REF;340;0.610426;683.066773;0
REF;340;1.342937;650.836277;0
REF;340;1.220852;614.943171;0
REF;340;-0.732511;681.723821;0
REF;340;2.563789;637.773228;0
REF;340;1.587108;627.273822;0
REF;340;0.976682;649.737501;0
REF;340;0.732511;625.320482;0
REF;340;1.953363;653.766286;0
REF;340;-1.220852;619.216132;0
REF;340;0.732511;654.987168;0
REF;340;0;657.306767;0
REF;340;-0.610426;640.703177;0
REF;340;1.709193;661.457682;0
REF;340;1.587108;668.29443;0
REF;340;1.098767;632.157207;0
REF;340;0.366256;634.965277;0
REF;340;0.366256;692.223144;0
REF;340;1.953363;644.24367;0
REF;340;-0.488341;645.708632;0
REF;340;0.610426;644.24367;0
REF;340;1.465023;647.295809;0
REF;340;0.122085;657.062602;0
REF;340;-0.366256;666.585255;0
REF;340;-1.342937;707.48384;0
REF;340;0.610426;678.183413;0
REF;340;0.24417;606.519365;0
REF;340;-0.732511;642.046142;0
REF;340;0.24417;650.592113;0
REF;340;-0.122085;631.668901;0
REF;340;2.80796;647.906208;0
REF;340;-0.488341;677.206659;0
REF;340;-0.854596;665.974832;0
REF;340;0.854596;636.186051;0
REF;340;0.854596;651.446676;0
REF;340;-0.24417;620.925379;0
REF;340;0.854596;665.852749;0
REF;340;0.366256;640.581179;0
REF;340;1.831278;653.766346;0
REF;340;1.465023;639.970708;0
REF;340;1.220852;635.941911;0
REF;340;1.587108;643.755364;0
REF;340;-1.465023;623.367095;0
REF;340;-0.488341;632.15723;0
REF;340;-0.854596;622.7566;0
REF;340;1.098767;654.254675;0
REF;340;0.610426;653.522134;0
REF;340;0.854596;649.005008;0
REF;340;0.976682;694.909048;0
REF;340;0.976682;657.673049;0
REF;340;1.342937;674.154568;0
REF;340;0.732511;652.911687;0
REF;340;-1.098767;632.401419;0
REF;340;0.24417;662.190175;0
REF;340;1.220852;677.572918;0
REF;340;1.831278;649.127078;0
REF;340;2.075449;668.538666;0
REF;340;2.075449;664.021492;0
REF;340;0.366256;621.779966;0
REF;340;2.197534;650.469995;0
REF;340;0.24417;654.254675;0
REF;340;1.709193;644.854093;0
REF;340;1.953363;651.568794;0
REF;340;0.24417;635.087299;0
REF;340;-1.342937;640.336895;0
REF;340;-0.610426;650.103784;0
REF;340;2.197534;643.511176;0
REF;340;0.488341;631.913066;0
REF;340;0.854596;666.34109;0
REF;340;0;712.245178;0
REF;340;2.563789;638.749838;0
REF;340;1.220852;645.586634;0
REF;340;0.488341;646.929562;0
REF;340;1.831278;649.493408;0
REF;340;1.220852;664.387751;0
REF;340;1.831278;693.077731;0
REF;340;0.854596;633.133912;0
REF;340;0.732511;657.30679;0
REF;340;0.488341;656.452227;0
REF;340;2.197534;638.261557;0
REF;340;0.488341;658.649755;0
REF;340;0.854596;635.575652;0
REF;340;2.075449;640.703225;0
REF;340;0.488341;666.585255;0
REF;340;-0.732511;689.415145;0
REF;340;1.465023;637.406921;0
REF;340;1.465023;666.34109;0
REF;340;0.610426;647.662044;0
REF;340;0.976682;678.671741;0
REF;340;0.732511;671.468687;0
REF;340;1.342937;691.979027;0
REF;340;1.220852;647.906256;0
REF;340;0.732511;664.998174;0
REF;340;2.197534;648.760819;0
REF;340;0.976682;673.910332;0
REF;340;-0.488341;651.935005;0
REF;340;-0.122085;657.428885;0
REF;340;0;641.801953;0
REF;340;0.976682;648.150349;0
REF;340;1.709193;648.272491;0
REF;340;0.366256;637.406921;0
REF;340;0.122085;678.427505;0
REF;340;0.610426;645.220351;0
REF;340;1.953363;621.413732;0
REF;340;0;641.069484;0
REF;340;0.610426;656.574297;0
REF;340;0.122085;643.633246;0
REF;340;3.05213;646.441174;0
REF;340;-1.220852;644.243717;0
REF;340;1.709193;659.504342;0
REF;340;0;650.836277;0
REF;340;1.342937;649.615455;0
REF;340;1.587108;639.726472;0
REF;340;2.563789;708.094239;0
REF;340;0.488341;619.582462;0
REF;340;1.709193;647.417879;0
REF;340;-0.732511;658.893943;0
REF;340;1.587108;645.708728;0
REF;340;-0.488341;656.330085;0
REF;350;1.587108;1.587105;0
REF;350;0.122085;17.702365;0
REF;350;1.098767;12.696862;0
REF;350;0.610426;11.720181;0
REF;350;-1.098767;4.395032;0
REF;350;-1.220852;2.07541;0
REF;350;1.831278;4.150915;0
REF;350;1.953363;4.883361;0
REF;350;1.709193;3.052068;0
REF;350;0.488341;0.976706;0
REF;350;2.075449;-1.342988;0
REF;350;-0.610426;0.976658;0
REF;350;2.197534;-0.244164;0
REF;350;3.784642;0.244164;0
REF;350;2.197534;2.441692;0
REF;350;1.953363;0.854588;0
REF;350;0.976682;-0.122166;0
REF;350;2.197534;0.366235;0
REF;350;1.709193;0.610399;0
REF;350;0.24417;6.836748;0
REF;350;-0.854596;0.610471;0
REF;350;-0.366256;0.976682;0
REF;350;1.587108;-0.976753;0
REF;350;0.854596;0.244188;0
REF;350;2.319619;-0.85454;0
REF;350;1.220852;0;0
REF;350;0.488341;-1.342869;0
REF;350;-0.488341;1.95334;0
REF;350;3.174216;0.4884;0
REF;350;-0.24417;-0.366235;0
REF;350;0.976682;11.475968;0
REF;350;0.122085;4.39508;0
REF;350;0.366256;4.150915;0
REF;350;2.197534;0.488377;0
REF;350;-0.488341;3.906727;0
REF;350;2.441704;0.854611;0
REF;350;3.05213;21.731162;0
REF;350;1.220852;3.540444;0
REF;350;-0.610426;0.244141;0
REF;350;-1.220852;7.080936;0
REF;350;-0.122085;4.028821;0
REF;350;2.441704;0.244117;0
REF;350;-0.24417;1.831293;0
REF;350;1.342937;0.122094;0
REF;350;2.930045;8.668041;0
REF;350;0.732511;5.005455;0
REF;350;1.342937;2.44174;0
REF;350;1.709193;0.854611;0
REF;350;1.098767;2.929997;0
REF;350;0.610426;0.732517;0
REF;350;0.610426;0.73247;0
REF;350;1.220852;1.098752;0
REF;350;0;-1.709151;0
REF;350;1.098767;0.488329;0
REF;350;0.854596;0.488329;0
REF;350;1.465023;0.366211;0
REF;350;0.732511;0.854588;0
REF;350;0.24417;4.150891;0
REF;350;1.953363;1.465058;0
REF;350;3.174216;1.95334;0
REF;350;-0.610426;-0.488377;0
REF;350;-0.488341;0.976682;0
REF;350;0.366256;1.34294;0
REF;350;-0.854596;2.197552;0
REF;350;1.587108;0.976706;0
REF;350;1.709193;-1.342916;0
REF;350;2.685875;-1.220822;0
REF;350;2.441704;0.366259;0
REF;350;0.732511;1.953316;0
REF;350;1.342937;-0.366235;0
REF;350;-1.587108;-2.38E-05;0
REF;350;-0.366256;0.12207;0
REF;350;0;-0.610423;0
REF;350;1.953363;-0.12207;0
REF;350;0.366256;-0.12207;0
REF;350;-1.953363;-0.122023;0
REF;350;1.465023;0.976658;0
REF;350;0;-0.366211;0
REF;350;0.488341;0.244141;0
REF;350;1.587108;2.441692;0
REF;350;0.732511;1.465011;0
REF;350;0.976682;1.953316;0
REF;350;0.732511;0.610423;0
REF;350;-0.122085;-0.732517;0
REF;350;3.418386;0.97661;0
REF;350;-0.732511;0.366211;0
REF;350;-1.709193;2.563834;0
REF;350;-1.098767;0.854588;0
REF;350;3.540471;3.174162;0
REF;350;1.831278;1.342964;0
REF;350;0.610426;-2.38E-05;0
REF;350;-1.220852;0.732517;0
REF;350;2.441704;0.732565;0
REF;350;1.342937;2.075458;0
REF;350;0.610426;0.732446;0
REF;350;0.366256;0.854588;0
REF;350;0.610426;5.86009;0
REF;350;1.831278;0.610375;0
REF;350;-1.831278;1.098752;0
REF;350;0.732511;2.319551;0
REF;350;-0.610426;3.906775;0
REF;350;3.662556;2.319646;0
REF;350;0.732511;7.935548;0
REF;350;0.732511;-0.12207;0
REF;350;3.05213;1.709223;0
REF;350;-0.24417;0.366282;0
REF;350;2.075449;8.057618;0
REF;350;1.709193;-0.122023;0
REF;350;0.976682;3.296304;0
REF;350;-0.488341;0.976658;0
REF;350;3.540471;0.73247;0
REF;350;0.854596;3.052115;0
REF;350;-0.610426;1.709223;0
REF;350;-0.488341;5.982137;0
REF;350;0.854596;1.464987;0
REF;350;2.930045;1.22087;0
REF;350;1.465023;12.208486;0
REF;350;0.976682;3.418374;0
REF;350;3.296301;0.854588;0
REF;350;0.366256;1.0988;0
REF;350;3.540471;1.709199;0
REF;350;1.220852;2.38E-05;0
REF;350;0.854596;0.976634;0
REF;350;3.296301;6.836724;0
REF;350;1.831278;0.732517;0
REF;350;1.342937;0.488329;0
REF;350;-0.24417;2.685857;0
REF;350;2.075449;4.272962;0
REF;350;-0.24417;19.167399;0
REF;350;0;6.348467;0
REF;350;1.342937;12.818956;0
REF;350;1.709193;4.150867;0
REF;350;2.685875;3.174162;0
REF;350;2.441704;3.784633;0
REF;350;1.465023;3.174186;0
REF;350;1.220852;3.540468;0
REF;350;1.587108;0.122094;0
REF;350;-2.075449;2.685881;0
REF;350;0.488341;-2.075458;0
REF;350;0.976682;-0.366306;0
REF;350;1.831278;0.122094;0
REF;350;2.075449;-1.587057;0
REF;350;4.517153;2.685881;0
REF;350;3.540471;13.063121;0
REF;350;2.319619;4.639268;0
REF;350;0.732511;18.312764;0
REF;350;2.075449;-0.12207;0
REF;350;2.319619;1.465034;0
REF;350;2.319619;4.395103;0
REF;350;1.831278;-0.610471;0
REF;350;1.342937;3.418422;0
REF;350;1.709193;3.540492;0
REF;350;3.906727;0.366259;0
REF;350;1.587108;10.255122;0
REF;350;-0.24417;7.202983;0
REF;350;2.685875;0.732517;0
REF;350;2.319619;1.953363;0
REF;350;-0.122085;0.122094;0
REF;350;0.610426;0;0
REF;350;1.709193;0.854588;0
REF;350;3.05213;1.831269;0
REF;350;1.953363;2.319622;0
REF;350;2.685875;-1.098776;0
REF;350;0.122085;0.610447;0
REF;350;3.05213;12.452745;0
REF;350;0.732511;2.56381;0
REF;350;3.296301;3.418398;0
REF;350;0.732511;1.587105;0
REF;350;-0.24417;9.888911;0
REF;350;2.075449;0.610447;0
REF;350;1.098767;2.075434;0
REF;350;0.732511;1.831269;0
REF;350;0.610426;4.028821;0
REF;350;2.441704;-0.732541;0
REF;350;2.563789;2.319598;0
REF;350;2.075449;2.441716;0
REF;350;1.465023;0.610471;0
REF;350;0.366256;0.854611;0
REF;350;2.563789;-0.12207;0
REF;350;0.24417;-1.098752;0
REF;350;1.831278;2.685809;0
REF;350;0.488341;-0.122046;0
REF;350;0.732511;6.714678;0
REF;350;0.732511;2.197504;0
REF;350;2.319619;5.371761;0
REF;350;0.854596;0.976682;0
REF;350;0.24417;14.039826;0
REF;350;-0.24417;9.766746;0
REF;350;2.80796;5.249667;0
REF;350;0;2.685857;0
REF;350;2.319619;20.388246;0
REF;350;2.319619;5.249667;0
REF;350;1.342937;2.807951;0
REF;350;0.732511;13.673592;0
REF;350;-0.122085;13.917756;0
REF;350;0.488341;5.860114;0
REF;350;2.563789;-2.38E-05;0
REF;350;1.465023;-0.610423;0
REF;350;-0.488341;1.220846;0
REF;350;-0.24417;0.976682;0
REF;350;-0.854596;0.366211;0
REF;350;0.366256;0.610423;0
REF;350;0.366256;2.38E-05;0
REF;350;0.854596;-0.854588;0
REF;350;-0.854596;-2.38E-05;0
REF;350;4.028812;0.854611;0
REF;350;1.709193;0.732493;0
REF;350;-1.587108;0.976634;0
REF;350;0.610426;1.831269;0
REF;350;0.488341;2.197576;0
REF;350;-0.122085;14.283943;0
REF;350;0;1.831269;0
REF;350;1.098767;3.540468;0
REF;350;-0.488341;-0.488377;0
REF;350;0.122085;-0.244164;0
REF;350;0.366256;-0.122094;0
REF;350;-1.342937;1.831245;0
REF;350;1.587108;0.366259;0
REF;350;2.80796;2.807951;0
REF;350;0.366256;1.465011;0
REF;350;2.075449;1.95334;0
REF;350;2.441704;2.07541;0
REF;350;0.122085;0.488353;0
REF;350;1.220852;-0.366235;0
REF;350;1.587108;1.220822;0
REF;350;0.976682;-0.854588;0
REF;350;1.831278;0.854564;0
REF;350;0.610426;2.075481;0
REF;350;1.465023;1.220894;0
REF;350;4.395068;15.871119;0
REF;350;-0.488341;0.976682;0
REF;350;-1.220852;6.714654;0
REF;350;2.441704;-0.122118;0
REF;350;-2.80796;2.319598;0
REF;350;4.150897;3.418374;0
REF;350;0.732511;10.133076;0
REF;350;1.098767;3.784657;0
REF;350;1.953363;29.178357;0
REF;350;1.465023;6.958842;0
REF;350;0.732511;28.567982;0
REF;350;2.075449;11.10971;0
REF;350;2.563789;0.85454;0
REF;350;4.028812;14.528131;0
REF;350;3.418386;1.587057;0
REF;350;1.465023;11.109781;0
REF;350;1.220852;10.377216;0
REF;350;-0.122085;34.061813;0
REF;350;-0.610426;3.906679;0
REF;350;1.831278;3.052115;0
REF;350;2.197534;0.488329;0
REF;350;-0.732511;10.37724;0
REF;350;3.174216;33.939695;0
REF;350;0.24417;10.255075;0
REF;350;1.587108;25.14956;0
REF;350;-0.976682;16.115165;0
REF;350;2.441704;13.063073;0
REF;350;1.709193;9.27844;0
REF;350;0.732511;17.946529;0
REF;350;1.831278;17.091966;0
REF;350;0.488341;24.294996;0
REF;350;0.488341;71.053529;0
REF;350;2.80796;20.021987;0
REF;350;1.220852;41.753125;0
REF;350;0.488341;38.945198;0
REF;350;0.976682;34.672213;0
REF;350;0;20.388246;0
REF;350;1.831278;45.781994;0
REF;350;2.685875;22.341585;0
REF;350;0.488341;56.525445;0
REF;350;0.488341;31.498027;0
REF;350;0.122085;30.155015;0
REF;350;0.854596;51.886225;0
REF;350;0.976682;58.356714;0
REF;350;1.465023;48.467827;0
REF;350;4.272982;14.772296;0
REF;350;1.831278;19.045329;0
REF;350;1.709193;29.544568;0
REF;350;0.366256;28.079629;0
REF;350;-0.24417;17.824459;0
REF;350;0.488341;37.480211;0
REF;350;-0.24417;62.141395;0
REF;350;0.24417;30.521345;0
REF;350;-0.488341;59.57756;0
REF;350;0.854596;103.894448;0
REF;350;-0.976682;105.115342;0
REF;350;0.366256;124.649024;0
REF;350;1.220852;22.585773;0
REF;350;1.220852;7.203031;0
REF;350;-0.122085;40.898585;0
REF;350;-0.122085;10.499287;0
REF;350;0;3.17421;0
REF;350;1.465023;0.732517;0
REF;350;0.854596;6.348443;0
REF;350;-0.976682;0.366235;0
REF;350;-1.342937;0.488329;0
REF;350;-0.366256;14.283919;0
REF;350;-0.366256;15.260673;0
REF;350;0.732511;1.953363;0
REF;350;0.610426;1.831269;0
REF;350;0.122085;4.395056;0
REF;350;1.220852;0.366235;0
REF;350;0;0.976658;0
REF;350;0.976682;19.899869;0
REF;350;0.732511;0.732541;0
REF;350;1.831278;0.488377;0
REF;350;0.488341;-0.854588;0
REF;350;0.976682;-0.244141;0
REF;350;1.465023;7.691383;0
REF;350;2.685875;11.720228;0
REF;350;3.296301;9.522653;0
REF;350;-0.24417;11.10971;0
REF;350;0.24417;0.366259;0
REF;350;-0.24417;2.319646;0
REF;350;1.220852;13.185191;0
REF;350;1.220852;11.720181;0
REF;350;1.098767;0.122046;0
REF;350;3.540471;10.255146;0
REF;350;1.709193;30.155039;0
REF;350;2.075449;20.144081;0
REF;350;1.342937;2.56381;0
REF;350;1.465023;5.615902;0
REF;350;-0.366256;9.766817;0
REF;350;0.976682;7.203054;0
REF;350;0.854596;2.197528;0
REF;350;-0.24417;0.732517;0
REF;350;2.319619;3.174233;0
REF;350;0.488341;0.366235;0
REF;350;0.24417;2.563834;0
REF;350;-0.854596;1.953363;0
REF;350;0.488341;3.78468;0
REF;350;2.197534;2.075434;0
REF;350;1.831278;18.557;0
REF;350;0.854596;18.190694;0
REF;350;3.296301;2.075458;0
REF;350;1.465023;1.22087;0
REF;350;1.587108;3.418422;0
REF;350;0.488341;2.319574;0
REF;350;1.098767;-0.366259;0
REF;350;1.220852;2.930069;0
REF;350;1.587108;0.366282;0
REF;350;-0.122085;6.592679;0
REF;350;0;0.122094;0
REF;350;1.709193;1.831317;0
REF;350;0;5.371737;0
REF;350;2.319619;0.122142;0
REF;350;1.465023;2.807927;0
REF;350;3.174216;4.39508;0
REF;350;2.441704;3.296328;0
REF;350;1.098767;39.311433;0
REF;350;4.639238;6.104255;0
REF;350;2.075449;2.197504;0
REF;350;-0.24417;0.610399;0
REF;350;2.075449;0.488281;0
REF;350;1.342937;3.418398;0
REF;350;1.709193;0.854564;0
REF;350;-0.732511;24.172902;0
REF;350;1.587108;10.621452;0
REF;350;0.24417;34.428072;0
REF;350;1.098767;9.278464;0
REF;350;2.075449;4.761338;0
REF;350;0.854596;0.244164;0
REF;350;-0.366256;21.853256;0
REF;350;1.098767;11.842275;0
REF;350;3.418386;8.179712;0
REF;350;0.976682;0.976706;0
REF;350;0.122085;4.150891;0
REF;350;1.465023;26.126242;0
REF;350;1.587108;17.580318;0
REF;350;2.197534;20.144081;0
REF;350;-0.976682;1.587152;0
REF;350;2.197534;11.720181;0
REF;350;2.075449;11.598063;0
REF;350;1.709193;13.307309;0
REF;350;2.685875;26.614571;0
REF;350;2.075449;6.348419;0
REF;350;3.540471;22.341585;0
REF;350;3.05213;1.953363;0
REF;350;1.465023;-1.465011;0
REF;350;-0.24417;8.668041;0
REF;350;2.685875;12.57484;0
REF;350;2.319619;54.572082;0
REF;350;2.930045;28.44584;0
REF;350;1.709193;9.15637;0
REF;350;1.342937;12.941051;0
REF;350;0.610426;8.301735;0
REF;350;2.197534;0.976658;0
REF;350;1.220852;3.784633;0
REF;350;0.122085;4.883409;0
REF;350;2.563789;8.668089;0
REF;350;1.831278;6.470513;0
REF;350;0.854596;1.465034;0
REF;350;3.05213;-0.366282;0
REF;350;0.488341;11.109734;0
REF;350;-2.197534;11.353898;0
REF;350;1.587108;23.074174;0
REF;350;-0.24417;3.784704;0
REF;350;1.098767;6.470513;0
REF;350;4.028812;1.95334;0
REF;350;0.732511;11.598158;0
REF;350;1.342937;16.359448;0
REF;350;3.174216;5.005479;0
REF;350;0.732511;15.016484;0
REF;350;2.197534;14.650226;0
REF;350;1.953363;6.714702;0
REF;350;1.587108;1.22087;0
REF;350;1.587108;7.569265;0
REF;350;0.488341;11.231852;0
REF;350;1.587108;35.893083;0
REF;350;-0.24417;6.59256;0
REF;350;0.24417;9.034252;0
REF;350;0.976682;5.127597;0
REF;350;1.098767;1.953316;0
REF;350;3.784642;5.61583;0
REF;350;1.953363;21.609044;0
REF;350;1.342937;45.049453;0
REF;350;-1.098767;18.801165;0
REF;350;1.342937;49.56665;0
REF;350;0.732511;5.737948;0
REF;350;1.831278;13.917661;0
REF;350;2.80796;-0.244141;0
REF;350;1.098767;-0.610423;0
REF;350;0;6.470561;0
REF;350;1.953363;8.912158;0
REF;350;2.197534;7.447195;0
REF;350;1.831278;1.220798;0
REF;350;0.732511;10.621381;0
REF;350;1.709193;4.761291;0
REF;350;-1.220852;13.795638;0
REF;350;2.075449;8.423829;0
REF;350;0.488341;21.364927;0
REF;350;1.220852;66.902637;0
REF;350;1.953363;11.964369;0
