Frequency (GHz);LG (mV);HG (mV)
100.0;0.854596;27.713344
100.0;0.0;33.817604
100.0;0.0;10.621414
100.0;0.976682;46.880722
100.0;0.0;34.916371
100.0;0.610426;41.875228
100.0;-0.732511;37.23599
100.0;0.854596;23.318276
100.0;0.366256;32.474667
100.0;-0.488341;30.643389
100.0;-1.220852;39.79978
100.0;0.0;27.591258
100.0;0.976682;42.241484
100.0;0.732511;18.312782
100.0;0.854596;45.415699
100.0;0.976682;26.736662
100.0;0.976682;45.171529
100.0;-0.122085;28.56794
100.0;0.976682;30.277133
100.0;0.366256;43.462336
100.0;1.220852;38.701013
100.0;-0.976682;23.684531
100.0;0.0;48.46783
100.0;0.122085;23.318276
100.0;-0.122085;46.148211
100.0;0.122085;45.537785
100.0;1.220852;42.85191
100.0;-0.24417;27.469173
100.0;-1.953363;34.18386
100.0;-0.610426;28.81211
100.0;0.122085;41.997313
100.0;0.976682;26.614577
100.0;0.122085;33.817604
100.0;0.122085;24.905384
100.0;-1.098767;49.810767
100.0;0.976682;31.742156
100.0;0.854596;46.148211
100.0;-0.488341;35.770968
100.0;0.610426;43.462336
100.0;0.854596;35.404712
100.0;0.24417;38.945183
100.0;0.24417;20.388231
100.0;1.587108;37.724331
100.0;1.342937;23.074105
100.0;0.732511;37.724331
100.0;0.854596;20.632401
100.0;-0.24417;52.374557
100.0;-0.976682;49.810767
100.0;-0.854596;33.573434
100.0;0.610426;33.329263
100.0;1.098767;20.14406
100.0;-0.732511;39.555609
100.0;-0.732511;24.417043
100.0;-0.122085;46.392381
100.0;0.610426;19.045293
100.0;0.24417;47.979489
100.0;-0.366256;37.968501
100.0;-0.24417;47.857404
100.0;0.610426;53.229153
100.0;0.488341;34.672201
100.0;0.732511;43.828592
100.0;0.488341;36.747649
100.0;0.366256;43.462336
100.0;-0.732511;27.102917
100.0;-0.610426;36.747649
100.0;-2.197534;18.190697
100.0;-1.342937;43.950677
100.0;1.831278;49.810767
100.0;0.24417;25.027469
100.0;-1.831278;41.631058
100.0;0.122085;29.666707
100.0;-1.098767;40.654376
100.0;-0.122085;22.097424
100.0;0.610426;39.921865
100.0;-0.122085;31.864241
100.0;0.488341;38.945183
100.0;-0.122085;26.248321
100.0;-0.488341;33.451349
100.0;-0.24417;23.684531
100.0;-1.342937;36.625564
100.0;0.0;32.474667
100.0;0.488341;50.299108
100.0;0.0;36.015138
100.0;0.122085;38.945183
100.0;1.098767;41.753143
100.0;-0.122085;46.880722
100.0;-0.976682;33.329263
100.0;0.0;42.60774
100.0;0.0;32.108411
100.0;0.732511;36.259308
100.0;-0.122085;29.422536
100.0;-0.366256;47.613233
100.0;-0.122085;25.149554
100.0;1.220852;39.921865
100.0;1.831278;26.370406
100.0;-0.976682;38.456842
100.0;1.587108;14.650226
100.0;-1.587108;41.753143
100.0;0.24417;30.399218
100.0;-0.366256;41.997313
100.0;-0.488341;22.341594
100.0;0.122085;43.462336
100.0;1.098767;32.963008
100.0;0.0;40.776461
100.0;1.098767;35.526797
100.0;0.24417;38.701013
100.0;1.342937;49.444512
100.0;-2.197534;39.433524
100.0;0.854596;35.770968
100.0;-0.24417;24.661213
100.0;0.854596;41.264802
100.0;-0.732511;23.318276
100.0;-0.24417;40.532291
100.0;-0.488341;17.580271
100.0;0.0;49.078256
100.0;-0.24417;30.643389
100.0;-0.610426;41.997313
100.0;1.465023;41.631058
