Sample;Frequency (GHz);LG (mV);HG (mV);Thickness (mm)
H1;370;2.319619;434.745443;0.07
H1;370;0.732511;432.547915;0.07
H1;370;-0.24417;452.325737;0.07
H1;370;-0.488341;453.790724;0.07
H1;370;1.465023;412.281752;0.07
H1;370;1.953363;446.831858;0.07
H1;370;-0.732511;461.115825;0.07
H1;370;0.732511;486.875868;0.07
H1;370;0.732511;506.531549;0.07
H1;370;1.098767;482.358694;0.07
H1;370;1.953363;497.619331;0.07
H1;370;1.342937;426.809907;0.07
H1;370;1.709193;416.310596;0.07
H1;370;-0.610426;456.232452;0.07
H1;370;0.976682;437.187171;0.07
H1;370;0.854596;452.814078;0.07
H1;370;0.488341;503.601503;0.07
H1;370;0;456.598711;0.07
H1;370;0.488341;416.798913;0.07
H1;370;0.854596;446.709824;0.07
H1;370;0.976682;451.837361;0.07
H1;370;0.854596;441.704321;0.07
H1;370;-0.732511;488.34089;0.07
H1;370;0.122085;460.261285;0.07
H1;370;1.342937;504.578221;0.07
H1;370;-1.220852;441.460121;0.07
H1;370;1.953363;448.174822;0.07
H1;370;0.976682;442.925119;0.07
H1;370;0;468.196797;0.07
H1;370;0.854596;430.350363;0.07
H1;370;0.610426;431.93748;0.07
H1;370;1.465023;456.720769;0.07
H1;370;0.24417;548.895121;0.07
H1;370;2.930045;512.147486;0.07
H1;370;-0.366256;492.613816;0.07
H1;370;-0.732511;432.547903;0.07
H1;370;0;462.092543;0.07
H1;370;-0.122085;432.914186;0.07
H1;370;0.610426;472.347677;0.07
H1;370;1.465023;485.899127;0.07
H1;370;1.342937;432.181656;0.07
H1;370;-0.24417;436.332572;0.07
H1;370;-0.366256;508.851206;0.07
H1;370;0.366256;455.744123;0.07
H1;370;1.098767;530.338156;0.07
H1;370;0;466.487622;0.07
H1;370;0;467.586374;0.07
H1;370;0.732511;487.120008;0.07
H1;370;0.366256;522.891009;0.07
H1;370;0.854596;457.209146;0.07
H1;370;-0.24417;480.89366;0.07
H1;370;1.587108;421.68231;0.07
H1;370;0.122085;453.91283;0.07
H1;370;0.488341;502.746868;0.07
H1;370;0.488341;454.401171;0.07
H1;370;0.732511;455.866182;0.07
H1;370;1.587108;492.980075;0.07
H1;370;0;447.686458;0.07
H1;370;-0.366256;492.49177;0.07
H1;370;0.488341;429.984117;0.07
H1;370;2.319619;511.659086;0.07
H1;370;0.610426;429.739916;0.07
H1;370;-0.488341;438.896322;0.07
H1;370;0.732511;498.10766;0.07
H1;370;1.220852;537.05287;0.07
H1;370;-0.488341;468.807232;0.07
H1;370;1.220852;413.868892;0.07
H1;370;0.610426;449.761915;0.07
H1;370;0.122085;531.070685;0.07
H1;370;0.122085;417.775619;0.07
H1;370;2.197534;425.955307;0.07
H1;370;0.122085;425.466967;0.07
H1;370;1.342937;443.047225;0.07
H1;370;0.488341;361.250126;0.07
H1;370;1.465023;523.745549;0.07
H1;370;1.709193;361.372209;0.07
H1;370;-0.854596;397.143221;0.07
H1;370;2.930045;503.113163;0.07
H1;370;0.488341;450.006115;0.07
H1;370;0.854596;463.923824;0.07
H1;370;-0.610426;520.327187;0.07
H1;370;0.854596;447.442329;0.07
H1;370;1.098767;465.999258;0.07
H1;370;0.976682;451.226985;0.07
H1;370;-0.610426;503.479421;0.07
H1;370;0.488341;468.807232;0.07
H1;370;-0.122085;445.611024;0.07
H1;370;1.220852;512.87998;0.07
H1;370;-0.610426;417.165172;0.07
H1;370;2.441704;528.873134;0.07
H1;370;1.342937;540.471268;0.07
H1;370;1.587108;469.41762;0.07
H1;370;0.610426;532.29152;0.07
H1;370;-0.24417;425.22279;0.07
H1;370;2.075449;498.718095;0.07
H1;370;-0.122085;433.768773;0.07
H1;370;0.488341;497.00886;0.07
H1;370;0.976682;479.550767;0.07
H1;370;-0.976682;505.432785;0.07
H1;370;-1.587108;396.899045;0.07
H1;370;0.854596;478.57399;0.07
H1;370;1.220852;461.60419;0.07
H1;370;1.587108;475.52191;0.07
H1;370;-0.854596;440.727615;0.07
H1;370;1.098767;524.111819;0.07
H1;370;1.098767;431.449139;0.07
H1;370;1.098767;444.878531;0.07
H1;370;-0.366256;482.724929;0.07
H1;370;0;470.394349;0.07
H1;370;0.488341;474.667323;0.07
H1;370;2.441704;491.270888;0.07
H1;370;0.854596;452.447808;0.07
H1;370;0.122085;450.372338;0.07
H1;370;-0.732511;441.582227;0.07
H1;370;0.24417;438.652194;0.07
H1;370;0.610426;455.988276;0.07
H1;370;-0.24417;467.220116;0.07
H1;370;0.122085;447.320247;0.07
H1;370;-1.465023;456.110346;0.07
H1;370;0.122085;504.456115;0.07
H1;370;1.098767;515.199661;0.07
H1;370;1.220852;455.744088;0.07
H1;370;-0.24417;479.794836;0.07
H1;370;0.732511;446.465623;0.07
H1;370;1.953363;481.382024;0.07
H1;370;-0.976682;428.396988;0.07
H1;370;-0.854596;434.257138;0.07
H1;370;0.854596;474.056888;0.07
H1;370;1.342937;477.963555;0.07
H1;370;0.24417;442.558885;0.07
H1;370;1.587108;481.015718;0.07
H1;370;1.953363;450.250268;0.07
H1;370;2.197534;443.169308;0.07
H1;370;0.854596;467.220104;0.07
H1;370;-0.24417;505.799019;0.07
H1;370;1.098767;415.822244;0.07
H1;370;0.122085;458.796239;0.07
H1;370;0.366256;464.045918;0.07
H1;370;0.122085;508.4849;0.07
H1;370;0.854596;485.044551;0.07
H1;370;-1.342937;503.357315;0.07
H1;370;1.465023;487.242103;0.07
H1;370;0.854596;486.265457;0.07
H1;370;0.854596;474.056911;0.07
H1;370;0.366256;472.591901;0.07
H1;370;0.24417;454.034901;0.07
H1;370;0.854596;504.578209;0.07
H1;370;1.342937;484.800386;0.07
H1;370;0.366256;458.674097;0.07
H1;370;-0.610426;499.6948;0.07
H1;370;0.610426;436.454666;0.07
H1;370;1.098767;414.601386;0.07
H1;370;1.709193;492.247593;0.07
H1;370;0;492.247534;0.07
H1;370;0.610426;448.174822;0.07
H1;370;0.122085;544.255865;0.07
H1;370;0.488341;427.176166;0.07
H1;370;0.24417;460.50539;0.07
H1;370;1.587108;449.39568;0.07
H1;370;1.098767;481.626177;0.07
H1;370;0;465.510929;0.07
H1;370;0.366256;463.435459;0.07
H1;370;0.976682;415.211821;0.07
H1;370;0.610426;512.391651;0.07
H1;370;0;486.997914;0.07
H1;370;2.197534;421.193969;0.07
H1;370;-0.854596;436.57676;0.07
H1;370;0.488341;447.442293;0.07
H1;370;1.953363;408.13086;0.07
H1;370;0.488341;443.169296;0.07
H1;370;0.610426;511.903298;0.07
H1;370;-1.342937;481.870341;0.07
H1;370;1.098767;469.295585;0.07
H1;370;-0.122085;467.098022;0.07
H1;370;1.953363;401.172042;0.07
H1;370;0.24417;480.527401;0.07
H1;370;0.976682;482.236564;0.07
H1;370;0.366256;438.04177;0.07
H1;370;0.854596;413.380539;0.07
H1;370;2.685875;475.033557;0.07
H1;370;0.610426;374.069118;0.07
H1;370;0.976682;531.070673;0.07
H1;370;3.05213;459.772921;0.07
H1;370;0.732511;446.831906;0.07
H1;370;1.709193;440.605545;0.07
H1;370;0.976682;464.900494;0.07
H1;370;-1.465023;389.451849;0.07
H1;370;1.342937;477.719414;0.07
H1;370;0;452.447784;0.07
H1;370;-0.366256;468.929303;0.07
H1;370;1.587108;436.454654;0.07
H1;370;0.854596;425.344896;0.07
H1;370;1.709193;439.750934;0.07
H1;370;0.24417;498.351836;0.07
H1;370;1.098767;441.582227;0.07
H1;370;1.220852;431.571245;0.07
H1;370;0.976682;422.53691;0.07
H1;370;-0.610426;453.058195;0.07
H1;370;1.831278;455.011594;0.07
H1;370;-0.732511;477.597356;0.07
H1;370;1.220852;451.22695;0.07
H1;370;-0.24417;449.517751;0.07
H1;370;0;412.281775;0.07
H1;370;0.488341;473.568535;0.07
H1;370;-0.854596;445.611012;0.07
H1;370;0.122085;406.665814;0.07
H1;370;0.24417;441.948485;0.07
H1;370;0.366256;469.417644;0.07
H1;370;2.197534;448.663163;0.07
H1;370;0.732511;449.761903;0.07
H1;370;0.732511;477.841496;0.07
H1;370;0.976682;442.925155;0.07
H1;370;-0.24417;451.22695;0.07
H1;370;0.488341;372.237813;0.07
H1;370;0.488341;422.903192;0.07
H1;370;0.24417;422.048593;0.07
H1;370;-0.366256;408.741295;0.07
H1;370;-0.122085;499.694777;0.07
H1;370;0.122085;448.174787;0.07
H1;370;0.366256;389.207661;0.07
H1;370;-0.732511;447.442281;0.07
H1;370;-0.488341;398.364043;0.07
H1;370;0.122085;454.645336;0.07
H1;370;0.366256;415.455973;0.07
H1;370;1.098767;472.103536;0.07
H1;370;1.098767;428.641176;0.07
H1;370;-1.465023;466.487586;0.07
H1;370;0;513.490415;0.07
H1;370;0.976682;484.189963;0.07
H1;370;-0.24417;395.800257;0.07
H1;370;0;475.888145;0.07
H1;370;2.075449;404.34624;0.07
H1;370;0.610426;459.04038;0.07
H1;370;1.709193;458.796239;0.07
H1;370;-0.732511;464.534235;0.07
H1;370;0.122085;464.290047;0.07
H1;370;-0.122085;438.530087;0.07
H1;370;0.610426;426.19946;0.07
H1;370;0.122085;444.146013;0.07
H1;370;-0.24417;438.163817;0.07
H1;370;-0.488341;441.948485;0.07
H1;370;0;444.634354;0.07
H1;370;0.24417;568.917072;0.07
H1;370;0.366256;420.949829;0.07
H1;370;0;482.480764;0.07
H1;370;0;449.151504;0.07
H1;370;0.854596;439.384663;0.07
H1;370;-0.488341;498.47393;0.07
H1;370;0.610426;456.964946;0.07
H1;370;0.732511;432.669973;0.07
H1;370;-1.342937;461.60419;0.07
H1;370;1.342937;513.490427;0.07
H1;370;0.732511;499.450576;0.07
H1;370;0.732511;459.528768;0.07
H1;370;2.685875;456.964934;0.07
H1;370;1.220852;440.727639;0.07
H1;370;0.976682;494.323039;0.07
H1;370;0.610426;438.041735;0.07
H1;370;-0.732511;506.165314;0.07
H1;370;0.610426;421.193993;0.07
H1;370;1.098767;475.033545;0.07
H1;370;-0.122085;425.466967;0.07
H1;370;1.342937;497.741425;0.07
H1;370;0.366256;457.697439;0.07
H1;370;2.441704;461.237919;0.07
H1;370;-0.122085;398.608243;0.07
H1;370;1.220852;485.288751;0.07
H1;370;-0.122085;437.187159;0.07
H1;370;0.24417;474.911523;0.07
H1;370;1.220852;493.834686;0.07
H1;370;0.24417;478.329897;0.07
H1;370;-0.122085;441.704273;0.07
H1;370;0.122085;501.892292;0.07
H1;370;-0.732511;440.361357;0.07
H1;370;-0.122085;459.895039;0.07
H1;370;1.220852;471.370995;0.07
H1;370;-0.610426;457.575357;0.07
H1;370;-0.854596;488.707113;0.07
H1;370;0;474.911487;0.07
H1;370;0.24417;424.246144;0.07
H1;370;0.122085;407.276285;0.07
H1;370;0.854596;427.542424;0.07
H1;370;0.976682;481.382;0.07
H1;370;0.488341;426.321554;0.07
H1;370;1.709193;483.091187;0.07
H1;370;0.122085;493.224263;0.07
H1;370;0.488341;431.327057;0.07
H1;370;0.976682;436.088371;0.07
H1;370;0.610426;467.22014;0.07
H1;370;0.488341;446.221447;0.07
H1;370;1.220852;472.347677;0.07
H1;370;0.854596;421.560228;0.07
H1;370;-0.122085;492.735922;0.07
H1;370;1.220852;445.733106;0.07
H1;370;0.610426;450.006068;0.07
H1;370;-0.854596;550.482237;0.07
H1;370;0.732511;459.650826;0.07
H1;370;-1.465023;425.46699;0.07
H1;370;0.732511;511.292863;0.07
H1;370;1.342937;491.2709;0.07
H1;370;0.854596;439.018404;0.07
H1;370;0.366256;474.301064;0.07
H1;370;0.366256;426.687825;0.07
H1;370;0;444.63433;0.07
H1;370;1.098767;486.509609;0.07
H1;370;-0.610426;414.357209;0.07
H1;370;1.098767;458.42998;0.07
H1;370;1.220852;514.345026;0.07
H1;370;-0.122085;474.789417;0.07
H1;370;-0.854596;477.475297;0.07
H1;370;0.488341;454.034925;0.07
H1;370;-0.24417;512.635827;0.07
H1;370;0.488341;437.431288;0.07
H1;370;0;540.715444;0.07
H1;370;0.732511;467.586374;0.07
H1;370;0.366256;443.535602;0.07
H1;370;1.709193;458.185804;0.07
H1;370;-0.976682;485.532928;0.07
H1;370;0.488341;502.868986;0.07
H1;370;1.098767;488.707089;0.07
H1;370;-1.342937;422.048569;0.07
H1;370;0;435.233796;0.07
H1;370;1.220852;458.918333;0.07
H1;370;-0.366256;482.724905;0.07
H1;370;-1.098767;456.110382;0.07
H1;370;0;498.962224;0.07
H1;370;0.732511;443.047225;0.07
H1;370;2.197534;565.132427;0.07
H1;370;0.976682;458.307862;0.07
H1;370;1.831278;518.74007;0.07
H1;380;-0.610426;257.966053;0.07
H1;380;-0.732511;216.212922;0.07
H1;380;1.587108;243.926257;0.07
H1;380;-0.610426;242.217076;0.07
H1;380;0.854596;267.366654;0.07
H1;380;1.587108;204.981071;0.07
H1;380;-0.488341;254.547679;0.07
H1;380;-0.488341;224.026376;0.07
H1;380;1.709193;258.942765;0.07
H1;380;0.854596;229.276037;0.07
H1;380;1.098767;264.558655;0.07
H1;380;0.488341;245.879644;0.07
H1;380;0.122085;286.656111;0.07
H1;380;0.24417;275.668442;0.07
H1;380;1.220852;280.185586;0.07
H1;380;2.075449;233.182776;0.07
H1;380;1.098767;263.215744;0.07
H1;380;1.953363;251.129311;0.07
H1;380;0.24417;269.686258;0.07
H1;380;1.831278;268.099153;0.07
H1;380;-1.098767;234.891969;0.07
H1;380;-0.610426;229.276049;0.07
H1;380;1.465023;242.339176;0.07
H1;380;1.709193;227.566868;0.07
H1;380;-0.122085;241.362482;0.07
H1;380;0.854596;237.333673;0.07
H1;380;0.24417;251.73974;0.07
H1;380;0.366256;230.618966;0.07
H1;380;1.220852;262.971592;0.07
H1;380;2.075449;234.403628;0.07
H1;380;2.441704;299.230874;0.07
H1;380;-1.220852;249.053878;0.07
H1;380;0.122085;247.710949;0.07
H1;380;0.610426;224.270576;0.07
H1;380;0.488341;243.926281;0.07
H1;380;1.220852;219.875503;0.07
H1;380;-0.24417;254.791874;0.07
H1;380;-1.342937;252.228081;0.07
H1;380;0;253.937286;0.07
H1;380;-1.098767;244.048363;0.07
H1;380;0.610426;258.942777;0.07
H1;380;1.098767;237.089509;0.07
H1;380;1.831278;252.960569;0.07
H1;380;0.854596;262.727386;0.07
H1;380;0.488341;262.727416;0.07
H1;380;0.122085;251.739746;0.07
H1;380;0.854596;246.612155;0.07
H1;380;0.24417;276.889306;0.07
H1;380;-0.24417;248.199254;0.07
H1;380;-0.122085;261.018229;0.07
H1;380;0.976682;279.819334;0.07
H1;380;0.24417;256.989408;0.07
H1;380;0.122085;250.763041;0.07
H1;380;0.24417;275.302202;0.07
H1;380;0;245.63548;0.07
H1;380;1.953363;282.016873;0.07
H1;380;1.953363;255.890626;0.07
H1;380;0.732511;272.860467;0.07
H1;380;-0.24417;277.743906;0.07
H1;380;-0.732511;253.44891;0.07
H1;380;0;267.732906;0.07
H1;380;0.122085;238.554549;0.07
H1;380;0.122085;287.144464;0.07
H1;380;0.24417;229.031897;0.07
H1;380;1.220852;263.582009;0.07
H1;380;1.465023;273.104638;0.07
H1;380;-0.366256;196.313035;0.07
H1;380;0.24417;231.83983;0.07
H1;380;2.197534;244.78088;0.07
H1;380;-0.366256;245.269215;0.07
H1;380;-0.122085;239.531201;0.07
H1;380;1.220852;252.105987;0.07
H1;380;1.709193;229.886466;0.07
H1;380;-0.24417;265.535361;0.07
H1;380;-0.366256;243.193775;0.07
H1;380;0.122085;275.302196;0.07
H1;380;1.342937;236.234915;0.07
H1;380;1.709193;251.495564;0.07
H1;380;1.831278;233.671117;0.07
H1;380;-0.488341;259.30903;0.07
H1;380;-1.220852;245.147127;0.07
H1;380;1.098767;265.901613;0.07
H1;380;0.732511;262.849498;0.07
H1;380;0.610426;272.127962;0.07
H1;380;-0.366256;261.506563;0.07
H1;380;0.122085;247.588825;0.07
H1;380;0.24417;264.680761;0.07
H1;380;-0.976682;234.647804;0.07
H1;380;-0.610426;252.350157;0.07
H1;380;1.953363;234.159476;0.07
H1;380;0.610426;236.112833;0.07
H1;380;-1.709193;259.064847;0.07
H1;380;0;239.775366;0.07
H1;380;1.465023;270.296705;0.07
H1;380;-0.122085;219.265074;0.07
H1;380;0.610426;272.005862;0.07
H1;380;-0.366256;248.687619;0.07
H1;380;0.732511;256.256884;0.07
H1;380;1.709193;267.122465;0.07
H1;380;1.953363;279.208899;0.07
H1;380;0;276.889294;0.07
H1;380;-0.366256;253.57101;0.07
H1;380;-0.854596;243.560046;0.07
H1;380;-0.122085;277.743876;0.07
H1;380;2.319619;253.448933;0.07
H1;380;2.319619;259.064871;0.07
H1;380;0.24417;239.89746;0.07
H1;380;-1.098767;267.24456;0.07
H1;380;-0.122085;275.668424;0.07
H1;380;-0.610426;227.200598;0.07
H1;380;0.122085;237.577862;0.07
H1;380;1.465023;240.874159;0.07
H1;380;0.854596;270.296687;0.07
H1;380;1.953363;245.513403;0.07
H1;380;-0.854596;264.558685;0.07
H1;380;1.098767;247.833008;0.07
H1;380;0.366256;227.078521;0.07
H1;380;-0.122085;248.565531;0.07
H1;380;-1.098767;260.896134;0.07
H1;380;-0.24417;227.933127;0.07
H1;380;-1.587108;232.816529;0.07
H1;380;2.563789;237.089497;0.07
H1;380;1.342937;253.326839;0.07
H1;380;0.122085;232.084006;0.07
H1;380;-0.24417;260.52987;0.07
H1;380;1.465023;270.785028;0.07
H1;380;-0.122085;249.05386;0.07
H1;380;-0.122085;248.321337;0.07
H1;380;0.610426;242.217094;0.07
H1;380;-1.220852;257.35566;0.07
H1;380;-0.24417;260.529888;0.07
H1;380;0.854596;241.362494;0.07
H1;380;0.366256;269.442081;0.07
H1;380;0.732511;221.828848;0.07
H1;380;0.366256;260.163629;0.07
H1;380;0;221.82886;0.07
H1;380;0.488341;242.949593;0.07
H1;380;0.488341;251.861823;0.07
H1;380;0.732511;245.63548;0.07
H1;380;-1.098767;249.175948;0.07
H1;380;-0.976682;219.509232;0.07
H1;380;0;233.671123;0.07
H1;380;1.342937;261.140299;0.07
H1;380;0;235.258228;0.07
H1;380;0.122085;282.261026;0.07
H1;380;0.732511;235.502392;0.07
H1;380;0.24417;242.827493;0.07
H1;380;0.854596;280.185586;0.07
H1;380;-0.366256;265.291202;0.07
H1;380;1.465023;255.158114;0.07
H1;380;0.732511;239.287043;0.07
H1;380;-0.122085;270.540875;0.07
H1;380;1.342937;235.868669;0.07
H1;380;1.220852;258.21026;0.07
H1;380;1.342937;239.653295;0.07
H1;380;1.342937;280.307674;0.07
H1;380;-0.732511;251.61767;0.07
H1;380;1.709193;267.122483;0.07
H1;380;0.122085;245.025039;0.07
H1;380;0.24417;275.058007;0.07
H1;380;-0.366256;224.880981;0.07
H1;380;-1.098767;285.679442;0.07
H1;380;1.098767;283.603984;0.07
H1;380;1.220852;224.636793;0.07
H1;380;0.488341;236.845344;0.07
H1;380;-0.488341;232.206094;0.07
H1;380;2.441704;265.29119;0.07
H1;380;0.122085;267.244542;0.07
H1;380;0.610426;268.709594;0.07
H1;380;0.488341;267.977059;0.07
H1;380;0.976682;279.941422;0.07
H1;380;1.831278;282.749397;0.07
H1;380;-0.24417;252.594316;0.07
H1;380;-1.342937;292.027867;0.07
H1;380;-0.854596;260.285735;0.07
H1;380;1.342937;274.203426;0.07
H1;380;0.366256;290.929091;0.07
H1;380;1.098767;246.123809;0.07
H1;380;0.732511;277.255565;0.07
H1;380;0.488341;276.278883;0.07
H1;380;-0.122085;268.709588;0.07
H1;380;0.122085;265.535378;0.07
H1;380;2.197534;246.97842;0.07
H1;380;-1.587108;249.420136;0.07
H1;380;0.366256;263.704091;0.07
H1;380;-0.976682;266.756195;0.07
H1;380;0.732511;238.676596;0.07
H1;380;1.220852;249.786377;0.07
H1;380;1.465023;237.822008;0.07
H1;380;-0.610426;265.16912;0.07
H1;380;0.24417;234.891981;0.07
H1;380;-0.24417;262.727404;0.07
H1;380;0.24417;241.484588;0.07
H1;380;0.488341;239.287043;0.07
H1;380;-0.24417;246.612149;0.07
H1;380;-0.122085;275.66843;0.07
H1;380;0;244.048357;0.07
H1;380;0.122085;256.501061;0.07
H1;380;0.24417;252.105981;0.07
H1;380;0;248.443437;0.07
H1;380;0.366256;235.258234;0.07
H1;380;-0.732511;248.44346;0.07
H1;380;-0.24417;247.588813;0.07
H1;380;-1.098767;264.070332;0.07
H1;380;-1.220852;250.030529;0.07
H1;380;-1.342937;258.5765;0.07
H1;380;0.610426;255.524367;0.07
H1;380;0.976682;276.645124;0.07
H1;380;0.976682;245.513368;0.07
H1;380;0.366256;265.169108;0.07
H1;380;0.488341;252.350163;0.07
H1;380;2.075449;279.819334;0.07
H1;380;1.098767;241.728723;0.07
H1;380;0.610426;249.542189;0.07
H1;380;-0.488341;237.944108;0.07
H1;380;1.342937;264.436615;0.07
H1;380;0.122085;256.25689;0.07
H1;380;-0.732511;252.105975;0.07
H1;380;-0.976682;215.724576;0.07
H1;380;1.587108;259.797359;0.07
H1;380;0.24417;212.428302;0.07
H1;380;0.976682;244.048369;0.07
H1;380;0.488341;239.164966;0.07
H1;380;0.732511;271.151286;0.07
H1;380;-0.24417;261.140311;0.07
H1;380;0.488341;251.983923;0.07
H1;380;-0.610426;241.484582;0.07
H1;380;-0.366256;267.488748;0.07
H1;380;2.685875;237.089515;0.07
H1;380;0.122085;256.501061;0.07
H1;380;0.610426;236.356992;0.07
H1;380;-0.24417;249.664289;0.07
H1;380;0.610426;233.671111;0.07
H1;380;1.220852;256.378978;0.07
H1;380;-0.854596;230.863166;0.07
H1;380;0.24417;250.640953;0.07
H1;380;0.732511;259.919465;0.07
H1;380;-1.220852;259.064859;0.07
H1;380;0.24417;291.783702;0.07
H1;380;1.342937;262.239057;0.07
H1;380;0.366256;261.506557;0.07
H1;380;-0.488341;254.059345;0.07
H1;380;0.366256;249.542183;0.07
H1;380;0.610426;261.628622;0.07
H1;380;0;240.752071;0.07
H1;380;1.465023;276.400942;0.07
H1;380;-0.366256;271.761721;0.07
H1;380;-0.24417;254.181427;0.07
H1;380;0.854596;249.298036;0.07
H1;380;1.465023;256.25689;0.07
H1;380;0;217.677957;0.07
H1;380;0.366256;248.809707;0.07
H1;380;0.610426;265.169108;0.07
H1;380;0;266.023719;0.07
H1;380;-0.610426;235.258228;0.07
H1;380;0.976682;276.278865;0.07
H1;380;0.976682;233.793205;0.07
H1;380;1.342937;255.646467;0.07
H1;380;0.976682;234.403634;0.07
H1;380;1.587108;266.512042;0.07
H1;380;1.709193;236.72325;0.07
H1;380;1.709193;238.920766;0.07
H1;380;0.854596;246.612155;0.07
H1;380;-0.24417;300.207597;0.07
H1;380;-0.854596;233.549029;0.07
H1;380;-0.854596;263.215744;0.07
H1;380;0.610426;264.680761;0.07
H1;380;-0.732511;262.239075;0.07
H1;380;0.24417;251.495552;0.07
H1;380;-1.587108;282.749379;0.07
H1;380;0.732511;239.531213;0.07
H1;380;1.831278;251.007211;0.07
H1;380;0.24417;256.501073;0.07
H1;380;-0.24417;235.746574;0.07
H1;380;-0.976682;265.779519;0.07
H1;380;0.854596;237.699944;0.07
H1;380;0.24417;253.448898;0.07
H1;380;-1.098767;240.141654;0.07
H1;380;0;239.042878;0.07
H1;380;0.24417;252.105993;0.07
H1;380;0;233.915311;0.07
H1;380;-0.122085;293.737042;0.07
H1;380;2.930045;209.13198;0.07
H1;380;0.976682;250.64097;0.07
H1;380;-0.854596;246.612155;0.07
H1;380;-0.24417;245.147115;0.07
H1;380;-0.854596;226.590186;0.07
H1;380;0.488341;248.809719;0.07
H1;380;0.122085;253.326815;0.07
H1;380;1.220852;280.551827;0.07
H1;380;-1.465023;227.566862;0.07
H1;380;-0.854596;252.228087;0.07
H1;380;-0.122085;236.479062;0.07
H1;380;0.366256;245.269221;0.07
H1;380;0.122085;242.827511;0.07
H1;380;0.122085;249.05386;0.07
H1;380;0.488341;269.686264;0.07
H1;380;0.610426;250.27473;0.07
H1;380;-0.854596;261.262387;0.07
H1;380;-0.122085;277.865952;0.07
H1;380;0.732511;260.77404;0.07
H1;380;0.610426;268.343312;0.07
H1;380;0.976682;236.601174;0.07
H1;380;2.441704;258.698583;0.07
H1;380;-0.610426;232.938612;0.07
H1;380;1.709193;270.296711;0.07
H1;380;0.24417;260.896122;0.07
H1;380;0.610426;259.919453;0.07
H1;380;1.587108;242.217082;0.07
H1;380;0.366256;241.362488;0.07
H1;380;-0.24417;250.396794;0.07
H1;380;-1.342937;259.919435;0.07
H1;380;0.854596;227.444774;0.07
H1;380;0;241.606659;0.07
H1;380;-0.610426;252.960587;0.07
H1;380;1.098767;243.804181;0.07
H1;380;-0.366256;253.326833;0.07
H1;380;1.709193;255.402303;0.07
H1;380;1.098767;251.495594;0.07
H1;380;0;253.326833;0.07
H1;380;-0.732511;234.525722;0.07
H1;380;1.220852;292.882478;0.07
H1;380;-0.366256;268.343329;0.07
H1;380;-0.122085;250.885117;0.07
H1;380;1.709193;233.182788;0.07
H1;380;1.709193;246.856326;0.07
H1;380;0.122085;250.518882;0.07
H1;380;1.342937;249.664265;0.07
H1;380;1.587108;233.915299;0.07
H1;380;0.24417;255.402297;0.07
H1;380;-0.24417;276.889294;0.07
H1;380;1.709193;261.384475;0.07
H1;380;-0.24417;267.488742;0.07
H1;380;-0.732511;248.199278;0.07
H1;380;2.075449;269.197911;0.07
H1;380;0;262.361157;0.07
H1;380;0.122085;250.152636;0.07
H1;380;0.976682;272.250044;0.07
H1;380;2.685875;268.465418;0.07
H1;380;0.122085;290.440756;0.07
H1;380;2.563789;250.274694;0.07
H1;380;2.197534;262.971568;0.07
H1;380;-0.854596;263.337839;0.07
H1;380;0.854596;250.885135;0.07
H1;380;1.587108;258.576506;0.07
H1;380;0.24417;247.833008;0.07
H1;380;1.098767;279.086834;0.07
H1;380;0.122085;282.871491;0.07
H1;380;0.24417;256.012726;0.07
H1;380;0.488341;260.896116;0.07
H1;380;1.342937;284.458596;0.07
H1;380;-0.366256;284.946913;0.07
H1;380;1.831278;240.874153;0.07
H1;380;0.24417;237.822026;0.07
H1;380;0.732511;241.606665;0.07
H1;380;0.24417;281.650621;0.07
H1;380;-0.732511;251.251388;0.07
H1;380;0.122085;254.791874;0.07
H1;380;0.610426;258.454412;0.07
H1;380;-0.854596;244.292539;0.07
H1;380;1.587108;241.606671;0.07
H1;380;0.366256;251.495576;0.07
H1;380;-0.24417;243.68211;0.07
H1;380;0.366256;259.431118;0.07
H1;380;0.488341;268.099171;0.07
H1;380;0.24417;239.653319;0.07
H1;380;-1.342937;253.693092;0.07
H1;380;0.24417;251.861799;0.07
H1;380;0;242.461258;0.07
H1;380;-1.465023;255.158138;0.07
H1;380;1.098767;222.317183;0.07
H1;380;0.976682;238.432449;0.07
H1;380;0.488341;239.287055;0.07
H1;380;1.098767;273.837167;0.07
H1;380;-0.24417;221.096343;0.07
H1;380;0.732511;240.752059;0.07
H1;380;0.854596;236.845344;0.07
H1;380;0.732511;251.495564;0.07
H1;380;-1.342937;259.919459;0.07
H1;380;0.122085;249.542201;0.07
H1;380;1.342937;260.774052;0.07
H1;380;0.854596;262.727398;0.07
H1;380;0.610426;228.787714;0.07
H1;380;-0.732511;276.034683;0.07
H1;380;1.342937;270.418781;0.07
H1;380;2.197534;246.001726;0.07
H1;380;0.976682;255.890632;0.07
H1;380;0.610426;260.651964;0.07
H1;380;0.610426;247.10049;0.07
H1;380;0.976682;294.103318;0.07
H1;380;1.831278;253.082681;0.07
H1;380;-1.098767;239.897472;0.07
H1;380;-0.366256;298.010039;0.07
H1;380;0.732511;266.512048;0.07
H1;380;-0.976682;255.768561;0.07
H1;380;1.465023;260.774064;0.07
H1;380;0;253.326857;0.07
H1;380;-0.24417;275.302184;0.07
H1;380;0.366256;260.285687;0.07
H1;380;-0.732511;267.977077;0.07
H1;380;-0.732511;256.25689;0.07
